,Arene_name,Arene_smi,Radical_name,Radical_smi,Product_name,Product_smi,rxn,Output,React_sites_Ar_R,Prod_sites
87,Arene_37,CC(C)(C)c1ncc[nH]1,Radical_0,C[C](C)C#N,Product-Ar37-R0-P87,CC(C)(C)c1ncc(C(C)(C)C#N)[nH]1,CC(C)(C)c1ncc[nH]1.C[C](C)C#N>>CC(C)(C)c1ncc(C(C)(C)C#N)[nH]1,21.5,"((7,), (1,))","((7,), (8,))"
88,Arene_38,FC(F)(F)c1c[nH]cn1,Radical_0,C[C](C)C#N,Product-Ar38-R0-P88,CC(C)(C#N)c1nc(C(F)(F)F)c[nH]1,FC(F)(F)c1c[nH]cn1.C[C](C)C#N>>CC(C)(C#N)c1nc(C(F)(F)F)c[nH]1,23.2,"((7,), (1,))","((5,), (1,))"
89,Arene_38,FC(F)(F)c1c[nH]cn1,Radical_0,C[C](C)C#N,Product-Ar38-R0-P89,CC(C)(C#N)c1[nH]cnc1C(F)(F)F,FC(F)(F)c1c[nH]cn1.C[C](C)C#N>>CC(C)(C#N)c1[nH]cnc1C(F)(F)F,23.1,"((5,), (1,))","((5,), (1,))"
90,Arene_39,CC(C)(C)c1c[nH]cn1,Radical_0,C[C](C)C#N,Product-Ar39-R0-P90,CC(C)(C)c1c[nH]c(C(C)(C)C#N)n1,CC(C)(C)c1c[nH]cn1.C[C](C)C#N>>CC(C)(C)c1c[nH]c(C(C)(C)C#N)n1,21.3,"((7,), (1,))","((7,), (8,))"
91,Arene_39,CC(C)(C)c1c[nH]cn1,Radical_0,C[C](C)C#N,Product-Ar39-R0-P91,CC(C)(C)c1nc[nH]c1C(C)(C)C#N,CC(C)(C)c1c[nH]cn1.C[C](C)C#N>>CC(C)(C)c1nc[nH]c1C(C)(C)C#N,23.9,"((5,), (1,))","((8,), (9,))"
92,Arene_40,FC(F)(F)c1cnc[nH]1,Radical_0,C[C](C)C#N,Product-Ar40-R0-P92,CC(C)(C#N)c1ncc(C(F)(F)F)[nH]1,FC(F)(F)c1cnc[nH]1.C[C](C)C#N>>CC(C)(C#N)c1ncc(C(F)(F)F)[nH]1,23.2,"((7,), (1,))","((5,), (1,))"
93,Arene_40,FC(F)(F)c1cnc[nH]1,Radical_0,C[C](C)C#N,Product-Ar40-R0-P93,CC(C)(C#N)c1nc[nH]c1C(F)(F)F,FC(F)(F)c1cnc[nH]1.C[C](C)C#N>>CC(C)(C#N)c1nc[nH]c1C(F)(F)F,25.3,"((5,), (1,))","((5,), (1,))"
94,Arene_41,CC(C)(C)c1cnc[nH]1,Radical_0,C[C](C)C#N,Product-Ar41-R0-P94,CC(C)(C)c1cnc(C(C)(C)C#N)[nH]1,CC(C)(C)c1cnc[nH]1.C[C](C)C#N>>CC(C)(C)c1cnc(C(C)(C)C#N)[nH]1,21.2,"((7,), (1,))","((7,), (8,))"
95,Arene_41,CC(C)(C)c1cnc[nH]1,Radical_0,C[C](C)C#N,Product-Ar41-R0-P95,CC(C)(C)c1[nH]cnc1C(C)(C)C#N,CC(C)(C)c1cnc[nH]1.C[C](C)C#N>>CC(C)(C)c1[nH]cnc1C(C)(C)C#N,26.6,"((5,), (1,))","((8,), (9,))"
96,Arene_42,FC(F)(F)c1cc[nH]n1,Radical_0,C[C](C)C#N,Product-Ar42-R0-P96,CC(C)(C#N)c1c[nH]nc1C(F)(F)F,FC(F)(F)c1cc[nH]n1.C[C](C)C#N>>CC(C)(C#N)c1c[nH]nc1C(F)(F)F,29.1,"((5,), (1,))","((5,), (1,))"
97,Arene_42,FC(F)(F)c1cc[nH]n1,Radical_0,C[C](C)C#N,Product-Ar42-R0-P97,CC(C)(C#N)c1cc(C(F)(F)F)n[nH]1,FC(F)(F)c1cc[nH]n1.C[C](C)C#N>>CC(C)(C#N)c1cc(C(F)(F)F)n[nH]1,24.9,"((6,), (1,))","((5,), (1,))"
98,Arene_43,CC(C)(C)c1cc[nH]n1,Radical_0,C[C](C)C#N,Product-Ar43-R0-P98,CC(C)(C)c1n[nH]cc1C(C)(C)C#N,CC(C)(C)c1cc[nH]n1.C[C](C)C#N>>CC(C)(C)c1n[nH]cc1C(C)(C)C#N,30.2,"((5,), (1,))","((8,), (9,))"
99,Arene_43,CC(C)(C)c1cc[nH]n1,Radical_0,C[C](C)C#N,Product-Ar43-R0-P99,CC(C)(C)c1cc(C(C)(C)C#N)[nH]n1,CC(C)(C)c1cc[nH]n1.C[C](C)C#N>>CC(C)(C)c1cc(C(C)(C)C#N)[nH]n1,23.9,"((6,), (1,))","((6,), (7,))"
100,Arene_44,FC(F)(F)c1cn[nH]c1,Radical_0,C[C](C)C#N,Product-Ar44-R0-P100,CC(C)(C#N)c1n[nH]cc1C(F)(F)F,FC(F)(F)c1cn[nH]c1.C[C](C)C#N>>CC(C)(C#N)c1n[nH]cc1C(F)(F)F,27.0,"((5,), (1,))","((5,), (1,))"
101,Arene_44,FC(F)(F)c1cn[nH]c1,Radical_0,C[C](C)C#N,Product-Ar44-R0-P101,CC(C)(C#N)c1[nH]ncc1C(F)(F)F,FC(F)(F)c1cn[nH]c1.C[C](C)C#N>>CC(C)(C#N)c1[nH]ncc1C(F)(F)F,24.9,"((8,), (1,))","((5,), (1,))"
102,Arene_45,CC(C)(C)c1cn[nH]c1,Radical_0,C[C](C)C#N,Product-Ar45-R0-P102,CC(C)(C)c1c[nH]nc1C(C)(C)C#N,CC(C)(C)c1cn[nH]c1.C[C](C)C#N>>CC(C)(C)c1c[nH]nc1C(C)(C)C#N,28.8,"((5,), (1,))","((8,), (9,))"
103,Arene_45,CC(C)(C)c1cn[nH]c1,Radical_0,C[C](C)C#N,Product-Ar45-R0-P103,CC(C)(C)c1cn[nH]c1C(C)(C)C#N,CC(C)(C)c1cn[nH]c1.C[C](C)C#N>>CC(C)(C)c1cn[nH]c1C(C)(C)C#N,25.6,"((8,), (1,))","((8,), (9,))"
104,Arene_46,FC(F)(F)c1ccn[nH]1,Radical_0,C[C](C)C#N,Product-Ar46-R0-P104,CC(C)(C#N)c1cc(C(F)(F)F)[nH]n1,FC(F)(F)c1ccn[nH]1.C[C](C)C#N>>CC(C)(C#N)c1cc(C(F)(F)F)[nH]n1,26.0,"((6,), (1,))","((5,), (1,))"
105,Arene_46,FC(F)(F)c1ccn[nH]1,Radical_0,C[C](C)C#N,Product-Ar46-R0-P105,CC(C)(C#N)c1cn[nH]c1C(F)(F)F,FC(F)(F)c1ccn[nH]1.C[C](C)C#N>>CC(C)(C#N)c1cn[nH]c1C(F)(F)F,26.5,"((5,), (1,))","((5,), (1,))"
106,Arene_47,CC(C)(C)c1ccn[nH]1,Radical_0,C[C](C)C#N,Product-Ar47-R0-P106,CC(C)(C)c1cc(C(C)(C)C#N)n[nH]1,CC(C)(C)c1ccn[nH]1.C[C](C)C#N>>CC(C)(C)c1cc(C(C)(C)C#N)n[nH]1,24.9,"((6,), (1,))","((6,), (7,))"
107,Arene_47,CC(C)(C)c1ccn[nH]1,Radical_0,C[C](C)C#N,Product-Ar47-R0-P107,CC(C)(C)c1[nH]ncc1C(C)(C)C#N,CC(C)(C)c1ccn[nH]1.C[C](C)C#N>>CC(C)(C)c1[nH]ncc1C(C)(C)C#N,29.5,"((5,), (1,))","((8,), (9,))"
108,Arene_48,FC(F)(F)c1ccccn1,Radical_0,C[C](C)C#N,Product-Ar48-R0-P108,CC(C)(C#N)c1cccnc1C(F)(F)F,FC(F)(F)c1ccccn1.C[C](C)C#N>>CC(C)(C#N)c1cccnc1C(F)(F)F,25.9,"((5,), (1,))","((5,), (1,))"
109,Arene_48,FC(F)(F)c1ccccn1,Radical_0,C[C](C)C#N,Product-Ar48-R0-P109,CC(C)(C#N)c1ccnc(C(F)(F)F)c1,FC(F)(F)c1ccccn1.C[C](C)C#N>>CC(C)(C#N)c1ccnc(C(F)(F)F)c1,24.3,"((6,), (1,))","((5,), (1,))"
110,Arene_48,FC(F)(F)c1ccccn1,Radical_0,C[C](C)C#N,Product-Ar48-R0-P110,CC(C)(C#N)c1ccc(C(F)(F)F)nc1,FC(F)(F)c1ccccn1.C[C](C)C#N>>CC(C)(C#N)c1ccc(C(F)(F)F)nc1,23.9,"((7,), (1,))","((5,), (1,))"
111,Arene_48,FC(F)(F)c1ccccn1,Radical_0,C[C](C)C#N,Product-Ar48-R0-P111,CC(C)(C#N)c1cccc(C(F)(F)F)n1,FC(F)(F)c1ccccn1.C[C](C)C#N>>CC(C)(C#N)c1cccc(C(F)(F)F)n1,24.5,"((8,), (1,))","((5,), (1,))"
112,Arene_49,FC(F)(F)c1cccc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar49-R0-P112,CC(C)(C#N)c1ccc[nH+]c1C(F)(F)F,FC(F)(F)c1cccc[nH+]1.C[C](C)C#N>>CC(C)(C#N)c1ccc[nH+]c1C(F)(F)F,25.8,"((5,), (1,))","((5,), (1,))"
113,Arene_49,FC(F)(F)c1cccc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar49-R0-P113,CC(C)(C#N)c1cc[nH+]c(C(F)(F)F)c1,FC(F)(F)c1cccc[nH+]1.C[C](C)C#N>>CC(C)(C#N)c1cc[nH+]c(C(F)(F)F)c1,19.6,"((6,), (1,))","((5,), (1,))"
114,Arene_49,FC(F)(F)c1cccc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar49-R0-P114,CC(C)(C#N)c1ccc(C(F)(F)F)[nH+]c1,FC(F)(F)c1cccc[nH+]1.C[C](C)C#N>>CC(C)(C#N)c1ccc(C(F)(F)F)[nH+]c1,23.6,"((7,), (1,))","((5,), (1,))"
115,Arene_49,FC(F)(F)c1cccc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar49-R0-P115,CC(C)(C#N)c1cccc(C(F)(F)F)[nH+]1,FC(F)(F)c1cccc[nH+]1.C[C](C)C#N>>CC(C)(C#N)c1cccc(C(F)(F)F)[nH+]1,19.9,"((8,), (1,))","((5,), (1,))"
116,Arene_50,CC(C)(C)c1cccc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar50-R0-P116,CC(C)(C)c1[nH+]cccc1C(C)(C)C#N,CC(C)(C)c1cccc[nH+]1.C[C](C)C#N>>CC(C)(C)c1[nH+]cccc1C(C)(C)C#N,29.4,"((5,), (1,))","((9,), (10,))"
117,Arene_50,CC(C)(C)c1cccc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar50-R0-P117,CC(C)(C)c1cc(C(C)(C)C#N)cc[nH+]1,CC(C)(C)c1cccc[nH+]1.C[C](C)C#N>>CC(C)(C)c1cc(C(C)(C)C#N)cc[nH+]1,21.3,"((6,), (1,))","((6,), (7,))"
118,Arene_50,CC(C)(C)c1cccc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar50-R0-P118,CC(C)(C)c1ccc(C(C)(C)C#N)c[nH+]1,CC(C)(C)c1cccc[nH+]1.C[C](C)C#N>>CC(C)(C)c1ccc(C(C)(C)C#N)c[nH+]1,24.7,"((7,), (1,))","((7,), (8,))"
119,Arene_50,CC(C)(C)c1cccc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar50-R0-P119,CC(C)(C)c1cccc(C(C)(C)C#N)[nH+]1,CC(C)(C)c1cccc[nH+]1.C[C](C)C#N>>CC(C)(C)c1cccc(C(C)(C)C#N)[nH+]1,21.5,"((8,), (1,))","((8,), (9,))"
120,Arene_51,CC(C)(C)c1ccccn1,Radical_0,C[C](C)C#N,Product-Ar51-R0-P120,CC(C)(C)c1ncccc1C(C)(C)C#N,CC(C)(C)c1ccccn1.C[C](C)C#N>>CC(C)(C)c1ncccc1C(C)(C)C#N,27.7,"((5,), (1,))","((9,), (10,))"
121,Arene_51,CC(C)(C)c1ccccn1,Radical_0,C[C](C)C#N,Product-Ar51-R0-P121,CC(C)(C)c1cc(C(C)(C)C#N)ccn1,CC(C)(C)c1ccccn1.C[C](C)C#N>>CC(C)(C)c1cc(C(C)(C)C#N)ccn1,25.0,"((6,), (1,))","((6,), (7,))"
122,Arene_51,CC(C)(C)c1ccccn1,Radical_0,C[C](C)C#N,Product-Ar51-R0-P122,CC(C)(C)c1ccc(C(C)(C)C#N)cn1,CC(C)(C)c1ccccn1.C[C](C)C#N>>CC(C)(C)c1ccc(C(C)(C)C#N)cn1,24.6,"((7,), (1,))","((7,), (8,))"
123,Arene_51,CC(C)(C)c1ccccn1,Radical_0,C[C](C)C#N,Product-Ar51-R0-P123,CC(C)(C)c1cccc(C(C)(C)C#N)n1,CC(C)(C)c1ccccn1.C[C](C)C#N>>CC(C)(C)c1cccc(C(C)(C)C#N)n1,24.4,"((8,), (1,))","((8,), (9,))"
124,Arene_52,FC(F)(F)c1cccnc1,Radical_0,C[C](C)C#N,Product-Ar52-R0-P124,CC(C)(C#N)c1ncccc1C(F)(F)F,FC(F)(F)c1cccnc1.C[C](C)C#N>>CC(C)(C#N)c1ncccc1C(F)(F)F,26.4,"((9,), (1,))","((5,), (1,))"
125,Arene_52,FC(F)(F)c1cccnc1,Radical_0,C[C](C)C#N,Product-Ar52-R0-P125,CC(C)(C#N)c1ccncc1C(F)(F)F,FC(F)(F)c1cccnc1.C[C](C)C#N>>CC(C)(C#N)c1ccncc1C(F)(F)F,26.6,"((5,), (1,))","((5,), (1,))"
126,Arene_52,FC(F)(F)c1cccnc1,Radical_0,C[C](C)C#N,Product-Ar52-R0-P126,CC(C)(C#N)c1cncc(C(F)(F)F)c1,FC(F)(F)c1cccnc1.C[C](C)C#N>>CC(C)(C#N)c1cncc(C(F)(F)F)c1,25.2,"((6,), (1,))","((5,), (1,))"
127,Arene_52,FC(F)(F)c1cccnc1,Radical_0,C[C](C)C#N,Product-Ar52-R0-P127,CC(C)(C#N)c1ccc(C(F)(F)F)cn1,FC(F)(F)c1cccnc1.C[C](C)C#N>>CC(C)(C#N)c1ccc(C(F)(F)F)cn1,24.4,"((7,), (1,))","((5,), (1,))"
128,Arene_53,FC(F)(F)c1ccc[nH+]c1,Radical_0,C[C](C)C#N,Product-Ar53-R0-P128,CC(C)(C#N)c1[nH+]cccc1C(F)(F)F,FC(F)(F)c1ccc[nH+]c1.C[C](C)C#N>>CC(C)(C#N)c1[nH+]cccc1C(F)(F)F,24.2,"((9,), (1,))","((5,), (1,))"
129,Arene_53,FC(F)(F)c1ccc[nH+]c1,Radical_0,C[C](C)C#N,Product-Ar53-R0-P129,CC(C)(C#N)c1cc[nH+]cc1C(F)(F)F,FC(F)(F)c1ccc[nH+]c1.C[C](C)C#N>>CC(C)(C#N)c1cc[nH+]cc1C(F)(F)F,22.3,"((5,), (1,))","((5,), (1,))"
130,Arene_53,FC(F)(F)c1ccc[nH+]c1,Radical_0,C[C](C)C#N,Product-Ar53-R0-P130,CC(C)(C#N)c1c[nH+]cc(C(F)(F)F)c1,FC(F)(F)c1ccc[nH+]c1.C[C](C)C#N>>CC(C)(C#N)c1c[nH+]cc(C(F)(F)F)c1,24.0,"((6,), (1,))","((5,), (1,))"
131,Arene_53,FC(F)(F)c1ccc[nH+]c1,Radical_0,C[C](C)C#N,Product-Ar53-R0-P131,CC(C)(C#N)c1ccc(C(F)(F)F)c[nH+]1,FC(F)(F)c1ccc[nH+]c1.C[C](C)C#N>>CC(C)(C#N)c1ccc(C(F)(F)F)c[nH+]1,20.6,"((7,), (1,))","((5,), (1,))"
132,Arene_54,CC(C)(C)c1ccc[nH+]c1,Radical_0,C[C](C)C#N,Product-Ar54-R0-P132,CC(C)(C)c1ccc[nH+]c1C(C)(C)C#N,CC(C)(C)c1ccc[nH+]c1.C[C](C)C#N>>CC(C)(C)c1ccc[nH+]c1C(C)(C)C#N,27.0,"((9,), (1,))","((9,), (10,))"
133,Arene_54,CC(C)(C)c1ccc[nH+]c1,Radical_0,C[C](C)C#N,Product-Ar54-R0-P133,CC(C)(C)c1c[nH+]ccc1C(C)(C)C#N,CC(C)(C)c1ccc[nH+]c1.C[C](C)C#N>>CC(C)(C)c1c[nH+]ccc1C(C)(C)C#N,26.3,"((5,), (1,))","((9,), (10,))"
134,Arene_54,CC(C)(C)c1ccc[nH+]c1,Radical_0,C[C](C)C#N,Product-Ar54-R0-P134,CC(C)(C)c1c[nH+]cc(C(C)(C)C#N)c1,CC(C)(C)c1ccc[nH+]c1.C[C](C)C#N>>CC(C)(C)c1c[nH+]cc(C(C)(C)C#N)c1,24.8,"((6,), (1,))","((8,), (9,))"
135,Arene_54,CC(C)(C)c1ccc[nH+]c1,Radical_0,C[C](C)C#N,Product-Ar54-R0-P135,CC(C)(C)c1ccc(C(C)(C)C#N)[nH+]c1,CC(C)(C)c1ccc[nH+]c1.C[C](C)C#N>>CC(C)(C)c1ccc(C(C)(C)C#N)[nH+]c1,21.0,"((7,), (1,))","((7,), (8,))"
136,Arene_55,CC(C)(C)c1cccnc1,Radical_0,C[C](C)C#N,Product-Ar55-R0-P136,CC(C)(C)c1cccnc1C(C)(C)C#N,CC(C)(C)c1cccnc1.C[C](C)C#N>>CC(C)(C)c1cccnc1C(C)(C)C#N,29.2,"((9,), (1,))","((9,), (10,))"
137,Arene_55,CC(C)(C)c1cccnc1,Radical_0,C[C](C)C#N,Product-Ar55-R0-P137,CC(C)(C)c1cnccc1C(C)(C)C#N,CC(C)(C)c1cccnc1.C[C](C)C#N>>CC(C)(C)c1cnccc1C(C)(C)C#N,28.6,"((5,), (1,))","((9,), (10,))"
138,Arene_55,CC(C)(C)c1cccnc1,Radical_0,C[C](C)C#N,Product-Ar55-R0-P138,CC(C)(C)c1cncc(C(C)(C)C#N)c1,CC(C)(C)c1cccnc1.C[C](C)C#N>>CC(C)(C)c1cncc(C(C)(C)C#N)c1,24.1,"((6,), (1,))","((8,), (9,))"
139,Arene_55,CC(C)(C)c1cccnc1,Radical_0,C[C](C)C#N,Product-Ar55-R0-P139,CC(C)(C)c1ccc(C(C)(C)C#N)nc1,CC(C)(C)c1cccnc1.C[C](C)C#N>>CC(C)(C)c1ccc(C(C)(C)C#N)nc1,24.4,"((7,), (1,))","((7,), (8,))"
140,Arene_56,FC(F)(F)c1ccncc1,Radical_0,C[C](C)C#N,Product-Ar56-R0-P140,CC(C)(C#N)c1cc(C(F)(F)F)ccn1,FC(F)(F)c1ccncc1.C[C](C)C#N>>CC(C)(C#N)c1cc(C(F)(F)F)ccn1,25.0,"((6,), (1,))","((5,), (1,))"
141,Arene_56,FC(F)(F)c1ccncc1,Radical_0,C[C](C)C#N,Product-Ar56-R0-P141,CC(C)(C#N)c1cnccc1C(F)(F)F,FC(F)(F)c1ccncc1.C[C](C)C#N>>CC(C)(C#N)c1cnccc1C(F)(F)F,25.5,"((9,), (1,))","((5,), (1,))"
142,Arene_57,FC(F)(F)c1cc[nH+]cc1,Radical_0,C[C](C)C#N,Product-Ar57-R0-P142,CC(C)(C#N)c1cc(C(F)(F)F)cc[nH+]1,FC(F)(F)c1cc[nH+]cc1.C[C](C)C#N>>CC(C)(C#N)c1cc(C(F)(F)F)cc[nH+]1,20.2,"((6,), (1,))","((5,), (1,))"
143,Arene_57,FC(F)(F)c1cc[nH+]cc1,Radical_0,C[C](C)C#N,Product-Ar57-R0-P143,CC(C)(C#N)c1c[nH+]ccc1C(F)(F)F,FC(F)(F)c1cc[nH+]cc1.C[C](C)C#N>>CC(C)(C#N)c1c[nH+]ccc1C(F)(F)F,24.5,"((9,), (1,))","((5,), (1,))"
144,Arene_58,CC(C)(C)c1cc[nH+]cc1,Radical_0,C[C](C)C#N,Product-Ar58-R0-P144,CC(C)(C)c1cc[nH+]c(C(C)(C)C#N)c1,CC(C)(C)c1cc[nH+]cc1.C[C](C)C#N>>CC(C)(C)c1cc[nH+]c(C(C)(C)C#N)c1,21.2,"((6,), (1,))","((8,), (9,))"
145,Arene_58,CC(C)(C)c1cc[nH+]cc1,Radical_0,C[C](C)C#N,Product-Ar58-R0-P145,CC(C)(C)c1cc[nH+]cc1C(C)(C)C#N,CC(C)(C)c1cc[nH+]cc1.C[C](C)C#N>>CC(C)(C)c1cc[nH+]cc1C(C)(C)C#N,29.2,"((9,), (1,))","((9,), (10,))"
146,Arene_59,CC(C)(C)c1ccncc1,Radical_0,C[C](C)C#N,Product-Ar59-R0-P146,CC(C)(C)c1ccnc(C(C)(C)C#N)c1,CC(C)(C)c1ccncc1.C[C](C)C#N>>CC(C)(C)c1ccnc(C(C)(C)C#N)c1,24.5,"((6,), (1,))","((8,), (9,))"
147,Arene_59,CC(C)(C)c1ccncc1,Radical_0,C[C](C)C#N,Product-Ar59-R0-P147,CC(C)(C)c1ccncc1C(C)(C)C#N,CC(C)(C)c1ccncc1.C[C](C)C#N>>CC(C)(C)c1ccncc1C(C)(C)C#N,27.7,"((9,), (1,))","((9,), (10,))"
148,Arene_60,FC(F)(F)c1cnccn1,Radical_0,C[C](C)C#N,Product-Ar60-R0-P148,CC(C)(C#N)c1nccnc1C(F)(F)F,FC(F)(F)c1cnccn1.C[C](C)C#N>>CC(C)(C#N)c1nccnc1C(F)(F)F,24.4,"((5,), (1,))","((5,), (1,))"
149,Arene_60,FC(F)(F)c1cnccn1,Radical_0,C[C](C)C#N,Product-Ar60-R0-P149,CC(C)(C#N)c1cnc(C(F)(F)F)cn1,FC(F)(F)c1cnccn1.C[C](C)C#N>>CC(C)(C#N)c1cnc(C(F)(F)F)cn1,22.4,"((7,), (1,))","((5,), (1,))"
150,Arene_60,FC(F)(F)c1cnccn1,Radical_0,C[C](C)C#N,Product-Ar60-R0-P150,CC(C)(C#N)c1cncc(C(F)(F)F)n1,FC(F)(F)c1cnccn1.C[C](C)C#N>>CC(C)(C#N)c1cncc(C(F)(F)F)n1,22.3,"((8,), (1,))","((5,), (1,))"
151,Arene_61,FC(F)(F)c1c[nH+]ccn1,Radical_0,C[C](C)C#N,Product-Ar61-R0-P151,CC(C)(C#N)c1[nH+]ccnc1C(F)(F)F,FC(F)(F)c1c[nH+]ccn1.C[C](C)C#N>>CC(C)(C#N)c1[nH+]ccnc1C(F)(F)F,27.4,"((5,), (1,))","((5,), (1,))"
152,Arene_61,FC(F)(F)c1c[nH+]ccn1,Radical_0,C[C](C)C#N,Product-Ar61-R0-P152,CC(C)(C#N)c1cnc(C(F)(F)F)c[nH+]1,FC(F)(F)c1c[nH+]ccn1.C[C](C)C#N>>CC(C)(C#N)c1cnc(C(F)(F)F)c[nH+]1,17.6,"((7,), (1,))","((5,), (1,))"
153,Arene_61,FC(F)(F)c1c[nH+]ccn1,Radical_0,C[C](C)C#N,Product-Ar61-R0-P153,CC(C)(C#N)c1c[nH+]cc(C(F)(F)F)n1,FC(F)(F)c1c[nH+]ccn1.C[C](C)C#N>>CC(C)(C#N)c1c[nH+]cc(C(F)(F)F)n1,20.0,"((8,), (1,))","((5,), (1,))"
154,Arene_62,CC(C)(C)c1cncc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar62-R0-P154,CC(C)(C)c1[nH+]ccnc1C(C)(C)C#N,CC(C)(C)c1cncc[nH+]1.C[C](C)C#N>>CC(C)(C)c1[nH+]ccnc1C(C)(C)C#N,25.7,"((5,), (1,))","((9,), (10,))"
155,Arene_62,CC(C)(C)c1cncc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar62-R0-P155,CC(C)(C)c1cnc(C(C)(C)C#N)c[nH+]1,CC(C)(C)c1cncc[nH+]1.C[C](C)C#N>>CC(C)(C)c1cnc(C(C)(C)C#N)c[nH+]1,20.2,"((7,), (1,))","((7,), (8,))"
156,Arene_62,CC(C)(C)c1cncc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar62-R0-P156,CC(C)(C)c1cncc(C(C)(C)C#N)[nH+]1,CC(C)(C)c1cncc[nH+]1.C[C](C)C#N>>CC(C)(C)c1cncc(C(C)(C)C#N)[nH+]1,19.5,"((8,), (1,))","((8,), (9,))"
157,Arene_63,CC(C)(C)c1cnccn1,Radical_0,C[C](C)C#N,Product-Ar63-R0-P157,CC(C)(C)c1nccnc1C(C)(C)C#N,CC(C)(C)c1cnccn1.C[C](C)C#N>>CC(C)(C)c1nccnc1C(C)(C)C#N,26.6,"((5,), (1,))","((9,), (10,))"
158,Arene_63,CC(C)(C)c1cnccn1,Radical_0,C[C](C)C#N,Product-Ar63-R0-P158,CC(C)(C)c1cnc(C(C)(C)C#N)cn1,CC(C)(C)c1cnccn1.C[C](C)C#N>>CC(C)(C)c1cnc(C(C)(C)C#N)cn1,23.4,"((7,), (1,))","((7,), (8,))"
159,Arene_63,CC(C)(C)c1cnccn1,Radical_0,C[C](C)C#N,Product-Ar63-R0-P159,CC(C)(C)c1cncc(C(C)(C)C#N)n1,CC(C)(C)c1cnccn1.C[C](C)C#N>>CC(C)(C)c1cncc(C(C)(C)C#N)n1,22.5,"((8,), (1,))","((8,), (9,))"
160,Arene_64,FC(F)(F)c1[nH+]ccs1,Radical_0,C[C](C)C#N,Product-Ar64-R0-P160,CC(C)(C#N)c1csc(C(F)(F)F)[nH+]1,FC(F)(F)c1[nH+]ccs1.C[C](C)C#N>>CC(C)(C#N)c1csc(C(F)(F)F)[nH+]1,25.7,"((6,), (1,))","((5,), (1,))"
161,Arene_64,FC(F)(F)c1[nH+]ccs1,Radical_0,C[C](C)C#N,Product-Ar64-R0-P161,CC(C)(C#N)c1c[nH+]c(C(F)(F)F)s1,FC(F)(F)c1[nH+]ccs1.C[C](C)C#N>>CC(C)(C#N)c1c[nH+]c(C(F)(F)F)s1,21.5,"((7,), (1,))","((5,), (1,))"
162,Arene_65,CC(C)(C)c1[nH+]ccs1,Radical_0,C[C](C)C#N,Product-Ar65-R0-P162,CC(C)(C)c1[nH+]c(C(C)(C)C#N)cs1,CC(C)(C)c1[nH+]ccs1.C[C](C)C#N>>CC(C)(C)c1[nH+]c(C(C)(C)C#N)cs1,23.5,"((6,), (1,))","((6,), (7,))"
163,Arene_65,CC(C)(C)c1[nH+]ccs1,Radical_0,C[C](C)C#N,Product-Ar65-R0-P163,CC(C)(C)c1[nH+]cc(C(C)(C)C#N)s1,CC(C)(C)c1[nH+]ccs1.C[C](C)C#N>>CC(C)(C)c1[nH+]cc(C(C)(C)C#N)s1,22.2,"((7,), (1,))","((7,), (8,))"
164,Arene_66,FC(F)(F)c1csc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar66-R0-P164,CC(C)(C#N)c1[nH+]c(C(F)(F)F)cs1,FC(F)(F)c1csc[nH+]1.C[C](C)C#N>>CC(C)(C#N)c1[nH+]c(C(F)(F)F)cs1,17.6,"((7,), (1,))","((5,), (1,))"
165,Arene_66,FC(F)(F)c1csc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar66-R0-P165,CC(C)(C#N)c1sc[nH+]c1C(F)(F)F,FC(F)(F)c1csc[nH+]1.C[C](C)C#N>>CC(C)(C#N)c1sc[nH+]c1C(F)(F)F,23.2,"((5,), (1,))","((5,), (1,))"
166,Arene_67,CC(C)(C)c1csc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar67-R0-P166,CC(C)(C)c1csc(C(C)(C)C#N)[nH+]1,CC(C)(C)c1csc[nH+]1.C[C](C)C#N>>CC(C)(C)c1csc(C(C)(C)C#N)[nH+]1,17.3,"((7,), (1,))","((7,), (8,))"
167,Arene_67,CC(C)(C)c1csc[nH+]1,Radical_0,C[C](C)C#N,Product-Ar67-R0-P167,CC(C)(C)c1[nH+]csc1C(C)(C)C#N,CC(C)(C)c1csc[nH+]1.C[C](C)C#N>>CC(C)(C)c1[nH+]csc1C(C)(C)C#N,25.7,"((5,), (1,))","((8,), (9,))"
